Pair,SSIM,Category,Sub-Category,Timestamp
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_3_1_specify_bin_edges_of_histogram_montage.png,0.8638626023661342,data-distribution-plots,histogram,2021-08-20 14:10:11
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_6_1_specify_target_axes_montage.png,0.8646483801370402,line-plots,semilogy,2021-08-20 14:12:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stackedplot/plot_6_0_change_individual_plots_to_scatter_and_stair_plots_montage.png,0.8652451947665536,line-plots,stackedplot,2021-08-20 14:12:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_0_1_histogram_of_vector_montage.png,0.8655417197911276,data-distribution-plots,histogram,2021-08-20 14:10:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_4_0_change_jitter_type_and_jitter_width_montage.png,0.8663083994750926,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_6_1_specify_the_target_axes_montage.png,0.8664875790548402,data-distribution-plots,swarmchart,2021-08-20 14:10:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_6_1_specify_the_target_axes_montage.png,0.8664875790548402,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_11_0_control_individual_bar_colors_montage.png,0.8670390036432062,discrete-data-plots,bar,2021-08-20 14:10:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_1_0_plot_multiple_data_series_montage.png,0.8692645230308672,discrete-data-plots,stairs,2021-08-20 14:11:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_1_0_plot_multiple_data_series_montage.png,0.8692645230308672,line-plots,stairs,2021-08-20 14:12:14
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stem/plot_2_0_plot_single_data_series_at_specified_x_values_montage.png,0.8692972626226255,discrete-data-plots,stem,2021-08-20 14:11:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/polarbubblechart/plot_1_2_specify_bubble_colors_montage.png,0.870802182899474,polar-plots,polarbubblechart,2021-08-20 14:12:23
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_8_0_modify_stairstep_plot_after_creation_montage.png,0.8711888541257011,discrete-data-plots,stairs,2021-08-20 14:11:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_8_0_modify_stairstep_plot_after_creation_montage.png,0.8711888541257011,line-plots,stairs,2021-08-20 14:12:16
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_5_0_specify_line_style_marker_symbol_and_color_montage.png,0.8718111840472013,discrete-data-plots,stairs,2021-08-20 14:11:08
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_5_0_specify_line_style_marker_symbol_and_color_montage.png,0.8718111840472013,line-plots,stairs,2021-08-20 14:12:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_2_0_specify_marker_type_montage.png,0.8729994798166923,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_6_0_specify_axes_for_compass_plot_montage.png,0.8740249347754802,polar-plots,compass,2021-08-20 14:12:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_3_0_plot_multiple_data_series_at_specified_x_values_montage.png,0.8744840971590956,discrete-data-plots,stairs,2021-08-20 14:11:08
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_3_0_plot_multiple_data_series_at_specified_x_values_montage.png,0.8744840971590956,line-plots,stairs,2021-08-20 14:12:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_0_0_plot_single_data_series_montage.png,0.8751307615354436,discrete-data-plots,stairs,2021-08-20 14:11:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_0_0_plot_single_data_series_montage.png,0.8751307615354436,line-plots,stairs,2021-08-20 14:12:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_2_0_vary_circle_color_montage.png,0.8767174749172322,scatter-and-bubble-charts,scatter,2021-08-20 14:12:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_6_1_specify_target_axes_montage.png,0.8767973641144381,line-plots,semilogx,2021-08-20 14:12:04
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_0_0_histogram_of_vector_montage.png,0.8769695742060983,data-distribution-plots,histogram,2021-08-20 14:10:08
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_4_0_add_a_legend_montage.png,0.8788742916616632,line-plots,loglog,2021-08-20 14:11:49
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_2_0_plot_single_data_series_at_specified_x_values_montage.png,0.878931623360466,discrete-data-plots,stairs,2021-08-20 14:11:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_2_0_plot_single_data_series_at_specified_x_values_montage.png,0.878931623360466,line-plots,stairs,2021-08-20 14:12:14
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stackedplot/plot_4_0_plot_columns_of_matrix_montage.png,0.8791753368160269,line-plots,stackedplot,2021-08-20 14:12:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_0_0_plot_expression_montage.png,0.8804288390543112,line-plots,fplot,2021-08-20 14:11:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_4_0_modify_line_properties_after_creation_montage.png,0.8804288390543112,line-plots,fplot,2021-08-20 14:11:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_3_0_specify_bin_edges_of_histogram_montage.png,0.8814554132754463,data-distribution-plots,histogram,2021-08-20 14:10:11
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_6_1_specify_target_axes_montage.png,0.8817600952501126,line-plots,loglog,2021-08-20 14:11:50
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_1_0_specify_number_of_histogram_bins_montage.png,0.8825544965125788,data-distribution-plots,histogram,2021-08-20 14:10:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_6_0_specify_the_target_axes_montage.png,0.8827482196516528,data-distribution-plots,swarmchart,2021-08-20 14:10:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_6_0_specify_the_target_axes_montage.png,0.8827482196516528,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_4_1_modify_line_properties_after_creation_montage.png,0.8831286175576141,line-plots,fplot,2021-08-20 14:11:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_2_1_change_number_of_histogram_bins_montage.png,0.88526174660884,data-distribution-plots,histogram,2021-08-20 14:10:10
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_0_0_display_line_animation_montage.png,0.8858130726555385,animation,animatedline,2021-08-20 14:09:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_5_0_control_animation_speed_montage.png,0.8858672626583333,animation,animatedline,2021-08-20 14:09:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_3_0_add_points_in_sets_for_fast_animation_montage.png,0.8876787034912579,animation,animatedline,2021-08-20 14:09:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_4_0_use_drawnow_limitrate_for_fast_animation_montage.png,0.8876787034912579,animation,animatedline,2021-08-20 14:09:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_4_0_plot_categorical_histogram_montage.png,0.887975937962508,data-distribution-plots,histogram,2021-08-20 14:10:11
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_2_0_change_number_of_histogram_bins_montage.png,0.8894217440506692,data-distribution-plots,histogram,2021-08-20 14:10:10
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_1_1_specify_number_of_histogram_bins_montage.png,0.8899106831721032,data-distribution-plots,histogram,2021-08-20 14:10:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot3/plot_3_0_plot_multiple_lines_in_same_axes_montage.png,0.889916969266675,line-plots,fplot3,2021-08-20 14:11:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_10_1_modify_lines_after_creation_montage.png,0.8929167875637072,line-plots,plot,2021-08-20 14:11:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_7_0_adjust_histogram_properties_montage.png,0.8948460159113485,data-distribution-plots,histogram,2021-08-20 14:10:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet/plot_2_0_create_plots_in_specified_axes_montage.png,0.8952718951005408,animation,comet,2021-08-20 14:09:47
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_2_1_specify_axis_labels_and_tick_values_montage.png,0.8976784863348114,line-plots,loglog,2021-08-20 14:11:48
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_2_0_specify_axis_labels_and_tick_values_montage.png,0.8994376520999857,line-plots,loglog,2021-08-20 14:11:48
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_3_0_fill_the_markers_montage.png,0.9014643752166462,scatter-and-bubble-charts,scatter,2021-08-20 14:12:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_7_0_add_title_and_axis_labels_montage.png,0.9029780717624358,line-plots,plot,2021-08-20 14:11:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_1_0_specify_animated_line_color_montage.png,0.9035250075372425,animation,animatedline,2021-08-20 14:09:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_6_0_specify_line_width_marker_size_and_marker_color_montage.png,0.9079756032683182,line-plots,plot,2021-08-20 14:11:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_4_0_specify_line_style_color_and_marker_montage.png,0.9126822806471724,line-plots,plot,2021-08-20 14:11:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fimplicit/plot_3_1_modify_implicit_plot_after_creation_montage.png,0.9154160175645257,line-plots,fimplicit,2021-08-20 14:11:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_4_0_plot_multiple_data_series_at_unique_sets_of_x_value_montage.png,0.9168883822606112,line-plots,stairs,2021-08-20 14:12:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_4_0_add_a_legend_montage.png,0.9171298364475138,line-plots,semilogy,2021-08-20 14:12:08
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_7_1_adjust_histogram_properties_montage.png,0.9176424167854069,data-distribution-plots,histogram,2021-08-20 14:10:14
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_2_0_set_maximum_number_of_points_montage.png,0.9190853341744795,animation,animatedline,2021-08-20 14:09:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_3_0_specify_line_style_montage.png,0.9216384919730084,line-plots,plot,2021-08-20 14:11:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_7_1_change_line_appearance_after_plotting_montage.png,0.9218250579665714,line-plots,semilogy,2021-08-20 14:12:10
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_6_0_specify_target_axes_montage.png,0.9223755134798022,line-plots,loglog,2021-08-20 14:11:50
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_7_1_change_line_characteristics_after_plotting_montage.png,0.9227010208096229,line-plots,loglog,2021-08-20 14:11:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_10_0_modify_lines_after_creation_montage.png,0.9235016187799291,line-plots,plot,2021-08-20 14:11:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_1_0_plot_multiple_lines_montage.png,0.9235016187799291,line-plots,plot,2021-08-20 14:11:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/animatedline/plot_0_1_display_line_animation_montage.png,0.9237294539895686,animation,animatedline,2021-08-20 14:09:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_7_1_change_line_appearance_after_plotting_montage.png,0.9247212136507289,line-plots,semilogx,2021-08-20 14:12:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_5_0_display_markers_at_specific_data_points_montage.png,0.9266107152402802,line-plots,plot,2021-08-20 14:11:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/loglog/plot_7_0_change_line_characteristics_after_plotting_montage.png,0.9270352685335935,line-plots,loglog,2021-08-20 14:11:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_2_0_create_line_plot_from_matrix_montage.png,0.9307225494465999,line-plots,plot,2021-08-20 14:11:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_7_0_change_line_appearance_after_plotting_montage.png,0.9326332338088713,line-plots,semilogy,2021-08-20 14:12:10
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_9_1_create_a_stairstep_plot_using_plot_function_montage.png,0.933060722641454,line-plots,stairs,2021-08-20 14:12:17
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_7_0_change_line_appearance_after_plotting_montage.png,0.9345511094459806,line-plots,semilogx,2021-08-20 14:12:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet/plot_0_0_create_comet_plot_montage.png,0.9363966035867352,animation,comet,2021-08-20 14:09:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_9_0_saving_and_loading_histogram_objects_montage.png,,data-distribution-plots,histogram,2021-08-20 14:10:14
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/parallelplot/plot_4_0_change_data_normalization_in_plot_montage.png,0.8388100823025628,data-distribution-plots,parallelplot,2021-08-20 14:10:27
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/parallelplot/plot_4_1_change_data_normalization_in_plot_montage.png,0.8388100823025628,data-distribution-plots,parallelplot,2021-08-20 14:10:28
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_9_2_saving_and_loading_histogram_objects_montage.png,0.9111079363490494,data-distribution-plots,histogram,2021-08-20 14:10:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_9_1_saving_and_loading_histogram_objects_montage.png,0.9136184655179949,data-distribution-plots,histogram,2021-08-20 14:10:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_8_0_saving_and_loading_histogram2_objects_montage.png,,data-distribution-plots,histogram2,2021-08-20 14:10:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/plotmatrix/plot_1_0_create_scatter_plot_matrix_with_one_matrix_input_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,plotmatrix,2021-08-20 14:10:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/plotmatrix/plot_2_0_specify_marker_type_and_color_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,plotmatrix,2021-08-20 14:10:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/plotmatrix/plot_3_0_modify_scatter_plot_matrix_after_creation_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,plotmatrix,2021-08-20 14:10:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/plotmatrix/plot_3_1_modify_scatter_plot_matrix_after_creation_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,plotmatrix,2021-08-20 14:10:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_3_0_specify_group_data_and_customize_chart_properties_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,scatterhistogram,2021-08-20 14:10:41
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_3_1_specify_group_data_and_customize_chart_properties_ERROR_CRASH__montage.png,-1.0,data-distribution-plots,scatterhistogram,2021-08-20 14:10:41
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/parallelplot/plot_5_0_reorder_categories_of_coordinate_variable_in_plot_montage.png,0.668577508425211,data-distribution-plots,parallelplot,2021-08-20 14:10:28
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/parallelplot/plot_5_1_reorder_categories_of_coordinate_variable_in_plot_montage.png,0.6688999335698202,data-distribution-plots,parallelplot,2021-08-20 14:10:29
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/parallelplot/plot_5_2_reorder_categories_of_coordinate_variable_in_plot_montage.png,0.6731615660318734,data-distribution-plots,parallelplot,2021-08-20 14:10:30
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/plotmatrix/plot_0_0_create_scatter_plot_matrix_with_two_matrix_inputs_montage.png,0.7163614270547111,data-distribution-plots,plotmatrix,2021-08-20 14:10:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie3/plot_2_0_compare_two_pie_charts_montage.png,0.7213007915036428,data-distribution-plots,pie3,2021-08-20 14:10:38
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_4_0_specify_scatter_histogram_chart_appearance_montage.png,0.7385676820486576,data-distribution-plots,scatterhistogram,2021-08-20 14:10:41
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_4_1_change_jitter_type_and_jitter_width_montage.png,0.7552919187851487,data-distribution-plots,swarmchart,2021-08-20 14:10:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie3/plot_0_1_create_3_d_pie_chart_montage.png,0.7589598311412776,data-distribution-plots,pie3,2021-08-20 14:10:38
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie3/plot_0_0_create_3_d_pie_chart_montage.png,0.7677611229771368,data-distribution-plots,pie3,2021-08-20 14:10:37
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_5_0_group_data_using_two_variables_montage.png,0.7729896350024236,data-distribution-plots,scatterhistogram,2021-08-20 14:10:42
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie3/plot_1_0_specify_text_labels_for_3_d_pie_chart_montage.png,0.7731693428158682,data-distribution-plots,pie3,2021-08-20 14:10:38
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_1_0_specify_table_variable_for_grouping_data_montage.png,0.7845964953212152,data-distribution-plots,scatterhistogram,2021-08-20 14:10:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_0_0_scatter_histogram_chart_with_tabular_data_montage.png,0.8217330551905415,data-distribution-plots,scatterhistogram,2021-08-20 14:10:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_3_0_display_filled_markers_with_varied_color_montage.png,0.8505186784516745,data-distribution-plots,swarmchart,2021-08-20 14:10:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/scatterhistogram/plot_2_0_visualize_categorical_and_numeric_data_montage.png,0.853671724116949,data-distribution-plots,scatterhistogram,2021-08-20 14:10:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_0_0_create_swarm_chart_montage.png,0.8564782243390734,data-distribution-plots,swarmchart,2021-08-20 14:10:42
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_1_0_plot_multiple_data_sets_with_custom_marker_size_montage.png,0.8591102017858108,data-distribution-plots,swarmchart,2021-08-20 14:10:42
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_4_0_change_jitter_type_and_jitter_width_montage.png,0.8663083994750926,data-distribution-plots,swarmchart,2021-08-20 14:10:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_2_0_specify_marker_type_montage.png,0.8729994798166923,data-distribution-plots,swarmchart,2021-08-20 14:10:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_6_0_plot_categorical_pie_chart_with_offsets_montage.png,0.8938460314373692,data-distribution-plots,pie,2021-08-20 14:10:35
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_6_1_plot_categorical_pie_chart_with_offsets_montage.png,0.8938460314373692,data-distribution-plots,pie,2021-08-20 14:10:36
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_0_1_create_pie_chart_with_offset_slices_montage.png,0.8967903360108745,data-distribution-plots,pie,2021-08-20 14:10:31
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_7_1_plot_categorical_pie_chart_with_labels_montage.png,0.916311108369576,data-distribution-plots,pie,2021-08-20 14:10:37
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_3_0_specify_format_for_percentage_labels_montage.png,0.9228067438910015,data-distribution-plots,pie,2021-08-20 14:10:34
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_0_0_create_pie_chart_with_offset_slices_montage.png,0.9231374602824344,data-distribution-plots,pie,2021-08-20 14:10:30
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_7_0_plot_categorical_pie_chart_with_labels_montage.png,0.9266854616561723,data-distribution-plots,pie,2021-08-20 14:10:36
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_4_0_plot_partial_pie_chart_montage.png,0.932078518911598,data-distribution-plots,pie,2021-08-20 14:10:34
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_2_1_modify_text_label_for_pie_chart_montage.png,0.9324442871181329,data-distribution-plots,pie,2021-08-20 14:10:33
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_1_0_specify_text_labels_for_pie_chart_montage.png,0.9356653467781061,data-distribution-plots,pie,2021-08-20 14:10:31
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_2_0_modify_text_label_for_pie_chart_montage.png,0.9356653467781061,data-distribution-plots,pie,2021-08-20 14:10:32
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet/plot_1_0_control_comet_body_length_montage.png,0.9445671907857132,animation,comet,2021-08-20 14:09:47
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/pie/plot_5_0_compare_two_pie_charts_montage.png,0.9544750713507999,data-distribution-plots,pie,2021-08-20 14:10:35
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart3/plot_5_0_specify_target_axes_montage.png,,data-distribution-plots,swarmchart3,2021-08-20 14:10:48
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_6_0_specify_categorical_data_montage.png,0.8079278770123423,discrete-data-plots,bar,2021-08-20 14:10:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_7_0_specify_labels_at_the_ends_of_bars_montage.png,0.8559284485766999,discrete-data-plots,bar,2021-08-20 14:10:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_8_0_specify_axes_for_bar_graph_montage.png,0.8642989120389857,discrete-data-plots,bar,2021-08-20 14:10:57
