Pair,SSIM,Category,Sub-Category,Timestamp
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example9_montage.png,0.8663358488161943,Layers,Geoms\geom_dotplot,2021-08-20 00:44:01
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example8_montage.png,0.8678362681220523,Layers,Geoms\geom_boxplot,2021-08-20 00:43:22
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_density/example3_montage.png,0.8701107819867911,Layers,Geoms\geom_density,2021-08-20 00:43:45
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_group_order/example8_montage.png,0.8743053056789306,Aesthetics,aes_group_order,2021-08-20 00:41:14
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_histogram/example2_montage.png,0.878433783682491,Layers,Geoms\geom_histogram,2021-08-20 00:44:08
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example5_montage.png,0.878826125299233,Layers,Geoms\geom_contour,2021-08-20 00:43:27
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example1_montage.png,0.8836913199837392,Layers,Geoms\geom_boxplot,2021-08-20 00:43:17
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example6_montage.png,0.883753780009351,Layers,Geoms\geom_boxplot,2021-08-20 00:43:21
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_flip/example4_montage.png,0.8839478799655677,Coordinate systems,coord_flip,2021-08-20 00:41:44
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_legend/example2_montage.png,0.8842913284811452,Guides axes and legends,guide_legend,2021-08-20 00:42:37
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_count/example6_montage.png,0.8843176920589902,Layers,Geoms\geom_count,2021-08-20 00:43:36
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example15_montage.png,0.8845853203550985,Layers,Geoms\geom_dotplot,2021-08-20 00:43:52
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example1_montage.png,0.8853883684614517,Layers,Geoms\geom_dotplot,2021-08-20 00:43:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example11_montage.png,0.8853987944140026,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:40:52
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example16_montage.png,0.8858469892939629,Layers,Geoms\geom_dotplot,2021-08-20 00:43:53
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example3_montage.png,0.8859089291520211,Layers,Geoms\geom_boxplot,2021-08-20 00:43:18
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example5_montage.png,0.8862736539101211,Layers,Geoms\geom_boxplot,2021-08-20 00:43:20
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example5_montage.png,0.8871327436868333,Guides axes and legends,guide_colourbar,2021-08-20 00:42:27
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example12_montage.png,0.8877657861948994,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:40:53
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_count/example7_montage.png,0.8879777710157394,Layers,Geoms\geom_count,2021-08-20 00:43:36
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example4_montage.png,0.8882565469335174,Guides axes and legends,guide_colourbar,2021-08-20 00:42:26
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_legend/example5_montage.png,0.8885274733184497,Guides axes and legends,guide_legend,2021-08-20 00:42:39
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_density/example1_montage.png,0.8902635728988941,Layers,Geoms\geom_density,2021-08-20 00:43:44
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_coloursteps/example2_montage.png,0.8907170249350049,Guides axes and legends,guide_coloursteps,2021-08-20 00:42:31
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_count/example5_montage.png,0.8907931404898483,Layers,Geoms\geom_count,2021-08-20 00:43:35
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example8_montage.png,0.8908452819674385,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:41:04
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example4_montage.png,0.8908925574368575,Layers,Geoms\geom_boxplot,2021-08-20 00:43:19
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_coloursteps/example3_montage.png,0.8908958494403275,Guides axes and legends,guide_coloursteps,2021-08-20 00:42:32
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example6_montage.png,0.8913026715785735,Layers,Geoms\geom_contour,2021-08-20 00:43:28
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_coloursteps/example1_montage.png,0.892218832401555,Guides axes and legends,guide_coloursteps,2021-08-20 00:42:31
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example7_montage.png,0.8931180437680382,Guides axes and legends,guide_colourbar,2021-08-20 00:42:29
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/vars/example2_montage.png,0.8940207625985396,Facetting,vars,2021-08-20 00:42:10
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_count/example3_montage.png,0.8940895441011532,Layers,Geoms\geom_count,2021-08-20 00:43:33
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_count/example2_montage.png,0.8950467669519907,Layers,Geoms\geom_count,2021-08-20 00:43:32
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example9_montage.png,0.8953742645877637,Guides axes and legends,guide_colourbar,2021-08-20 00:42:30
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example10_montage.png,0.8954626513968434,Guides axes and legends,guide_colourbar,2021-08-20 00:42:20
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example1_montage.png,0.8954695627535697,Guides axes and legends,guide_colourbar,2021-08-20 00:42:24
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example2_montage.png,0.8954695627535697,Guides axes and legends,guide_colourbar,2021-08-20 00:42:25
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example3_montage.png,0.8954695627535697,Guides axes and legends,guide_colourbar,2021-08-20 00:42:26
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example6_montage.png,0.895547291675575,Guides axes and legends,guide_colourbar,2021-08-20 00:42:28
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/sec_axis/example5_montage.png,0.8960483187883727,Guides axes and legends,sec_axis,2021-08-20 00:42:46
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example8_montage.png,0.8968031201835598,Guides axes and legends,guide_colourbar,2021-08-20 00:42:29
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_legend/example3_montage.png,0.8973562689891067,Guides axes and legends,guide_legend,2021-08-20 00:42:37
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example3_montage.png,0.89746428028113,Coordinate systems,coord_map,2021-08-20 00:41:51
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_crossbar/example9_montage.png,0.8977392775657272,Layers,Geoms\geom_crossbar,2021-08-20 00:43:43
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_legend/example4_montage.png,0.8978923037501252,Guides axes and legends,guide_legend,2021-08-20 00:42:38
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example16_montage.png,0.8979034349139191,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:40:57
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example9_montage.png,0.8979034349139191,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:41:05
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_abline/example2_montage.png,0.8979494919177586,Layers,Geoms\geom_abline,2021-08-20 00:43:00
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example1_montage.png,0.8979672198228699,Coordinate systems,coord_map,2021-08-20 00:41:49
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_legend/example1_montage.png,0.8981423049776048,Guides axes and legends,guide_legend,2021-08-20 00:42:36
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_cartesian/example1_montage.png,0.8983542260904794,Coordinate systems,coord_cartesian,2021-08-20 00:41:34
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_linetype_size_shape/example7_montage.png,0.8990908325418813,Aesthetics,aes_linetype_size_shape,2021-08-20 00:41:24
